order_item_id,order_id,item_id,quantity,price
7134,2868,818,2,306.63
7135,2868,4118,1,180.27
7136,2868,2318,3,202.03
7137,2869,1398,3,201.36
7138,2869,2298,2,111.15
7139,2869,3498,2,434.92
7140,2869,4398,2,86.18
7141,2870,1202,3,395.11
7142,2871,302,1,115.85
7143,2871,1502,3,355.97
7144,2872,829,2,162.22
7145,2872,3529,2,102.17
7146,2872,4429,3,269.68
7147,2873,2932,3,192.21
7148,2873,2632,2,141.86
7149,2873,4132,1,514.37
7150,2874,4529,1,573.56
7151,2874,3929,1,261.42
7152,2875,3194,3,304.93
7153,2875,2594,2,570.76
7154,2875,1694,3,608.43
7155,2876,1565,1,547.47
7156,2876,3665,3,583.49
7157,2876,2465,1,199.48
7158,2877,448,2,603.23
7159,2877,1648,1,108.58
7160,2877,1948,3,460.58
7161,2878,90,2,219.92
7162,2878,4890,2,322.93
7163,2878,3390,2,591.12
7164,2879,4468,1,159.8
7165,2879,4168,1,97.68
7166,2879,3868,3,572.62
7167,2880,3995,2,190.51
7168,2880,695,1,87.43
7169,2881,4162,3,99.65
7170,2881,1462,3,482.24
7171,2882,1505,1,203.85
7172,2883,498,3,646.37
7173,2883,2898,2,530.41
7174,2883,1398,1,201.36
7175,2884,4063,3,145.4
7176,2884,1063,3,316.98
7177,2884,4363,1,327.38
7178,2884,1363,2,446.38
7179,2885,3520,3,116.01
7180,2885,4420,1,251.02
7181,2885,2020,2,203.07
7182,2886,3679,2,334.71
7183,2886,379,1,427.46
7184,2887,1171,3,111.21
7185,2887,3871,2,643.53
7186,2887,4771,2,331.9
7187,2888,4479,2,210.19
7188,2888,579,1,572.5
7189,2888,3279,3,449.43
7190,2889,1494,1,340.98
7191,2889,3294,3,110.42
7192,2889,2394,1,595.76
7193,2889,594,2,343.44
7194,2890,1835,1,214.22
7195,2891,4014,1,273.09
7196,2891,1314,3,428.36
7197,2891,114,1,111.25
7198,2892,4808,3,446.46
7199,2892,3008,1,264.23
7200,2893,1900,3,606.17
7201,2893,400,1,101.17
7202,2894,3818,2,107.97
7203,2894,2318,1,202.03
7204,2895,200,2,239.92
7205,2895,2900,3,100.59
7206,2895,2300,2,614.78
7207,2896,458,1,200.95
7208,2896,2558,2,467.99
7209,2897,4102,1,534.11
7210,2897,3202,1,105.88
7211,2898,1419,2,228.62
7212,2898,4719,3,201.88
7213,2899,2057,1,543.61
7214,2899,2657,1,115.19
7215,2900,1625,3,284.15
7216,2900,3725,1,298.05
7217,2901,1944,2,498.31
7218,2901,1344,2,181.7
7219,2901,4944,1,473.09
7220,2901,4644,3,81.66
7221,2902,3914,1,164.39
7222,2902,3314,1,305.0
7223,2902,914,3,109.14
7224,2903,75,3,535.99
7225,2903,975,3,80.82
7226,2904,4918,3,90.18
7227,2905,3174,3,220.09
7228,2906,4242,1,354.12
7229,2906,1842,2,357.34
7230,2906,3342,3,198.15
7231,2906,4842,1,87.5
7232,2907,3037,1,329.17
7233,2907,1837,3,540.67
7234,2908,2291,2,418.94
7235,2908,1091,2,165.93
7236,2908,4391,3,247.09
7237,2908,3791,1,123.58
7238,2909,2001,3,328.52
7239,2909,2301,3,407.28
7240,2910,3969,2,342.48
7241,2910,2469,1,363.87
7242,2911,3730,1,404.02
7243,2911,4930,3,511.56
7244,2911,1630,2,103.43
7245,2911,2230,2,191.48
7246,2912,830,2,504.76
7247,2912,2930,2,511.93
7248,2913,4417,2,614.82
7249,2913,817,1,129.64
7250,2914,836,2,412.71
7251,2914,2336,2,147.04
7252,2915,4834,1,108.99
7253,2915,3034,3,604.12
7254,2915,934,3,130.41
7255,2916,4111,3,238.97
7256,2916,3511,1,244.46
7257,2917,2654,3,534.44
7258,2917,554,1,202.83
7259,2918,271,2,382.15
7260,2918,1171,1,111.21
7261,2918,2971,3,430.36
7262,2919,1347,2,446.47
7263,2919,1947,2,641.15
7264,2920,1738,1,468.75
7265,2920,838,2,484.45
7266,2920,2038,1,229.78
7267,2921,1216,2,550.71
7268,2922,691,2,550.75
7269,2922,2191,1,250.55
7270,2923,3772,3,92.05
7271,2923,1372,1,609.03
7272,2924,4310,3,83.86
7273,2924,2510,2,590.19
7274,2924,110,3,325.97
7275,2925,4367,2,558.87
7276,2925,1967,2,462.09
7277,2926,3320,1,588.05
7278,2927,2067,3,614.24
7279,2927,2967,3,486.29
7280,2927,3267,1,536.97
7281,2928,1435,1,591.67
7282,2928,2035,1,604.5
7283,2928,1735,2,101.21
7284,2929,3195,1,312.75
7285,2929,3495,1,175.32
7286,2930,420,2,338.15
7287,2930,4320,2,415.6
7288,2930,720,1,397.05
7289,2930,2520,1,556.43
7290,2931,292,2,362.34
7291,2932,3395,3,586.66
7292,2933,1568,3,485.41
7293,2933,368,1,219.28
7294,2933,2168,3,195.52
7295,2934,3660,2,606.09
7296,2934,1260,3,142.21
7297,2934,1560,3,433.33
7298,2935,1383,2,361.19
7299,2935,2583,3,302.22
7300,2935,4383,2,152.62
7301,2936,2554,2,234.12
7302,2936,154,2,161.41
7303,2937,1708,3,121.95
7304,2937,3208,1,635.5
7305,2938,2365,1,154.99
7306,2938,4165,1,505.16
7307,2938,565,3,85.9
7308,2939,1026,2,567.64
7309,2939,4026,3,236.03
7310,2940,4093,1,249.24
7311,2940,1093,1,619.85
7312,2940,4693,1,340.35
7313,2941,2682,1,553.82
7314,2941,2382,3,216.13
7315,2941,882,3,640.45
7316,2941,3282,3,554.71
7317,2942,303,3,188.98
7318,2942,3003,1,548.21
7319,2942,2103,2,647.85
7320,2943,2012,2,215.99
7321,2943,2912,2,487.99
7322,2943,4412,2,139.64
7323,2944,2328,2,323.73
7324,2944,4428,1,487.54
7325,2945,1309,2,136.51
7326,2945,4009,2,241.26
7327,2946,687,1,99.7
7328,2946,4587,3,257.98
7329,2946,2187,1,407.03
7330,2947,1879,3,261.06
7331,2948,2767,1,563.76
7332,2948,4567,3,172.14
7333,2948,3367,1,603.67
7334,2948,367,2,116.17
7335,2949,4088,2,227.87
7336,2949,188,3,446.41
7337,2950,3093,3,184.49
7338,2951,927,1,255.7
7339,2951,1227,2,505.22
7340,2952,3133,3,365.41
7341,2953,1831,1,134.24
7342,2953,2131,2,338.02
7343,2953,931,2,194.13
7344,2954,1335,1,363.68
7345,2954,1935,2,325.33
7346,2955,1838,3,143.67
7347,2955,3038,3,593.65
7348,2955,3638,3,425.1
7349,2956,2700,1,128.07
7350,2957,1160,1,442.64
7351,2957,3860,3,161.05
7352,2957,260,1,583.19
7353,2958,3877,3,539.81
7354,2958,2377,2,475.01
7355,2958,4777,1,604.5
7356,2958,3277,2,540.46
7357,2959,4729,2,622.03
7358,2959,4129,2,111.42
7359,2959,3229,2,447.58
7360,2959,2329,3,513.68
7361,2960,4200,3,322.09
7362,2960,1200,2,192.07
7363,2961,2991,2,93.39
7364,2961,2691,1,507.74
7365,2961,3891,1,540.74
7366,2962,1177,2,406.15
7367,2962,2377,3,475.01
7368,2963,1007,1,285.25
7369,2963,4907,1,532.19
7370,2964,1567,1,379.34
7371,2964,367,3,116.17
7372,2965,3481,2,602.61
7373,2965,481,2,169.72
7374,2965,181,1,486.62
7375,2966,1137,1,574.42
7376,2966,837,3,319.76
7377,2967,3640,1,414.54
7378,2967,4840,3,549.19
7379,2967,3340,2,637.59
7380,2967,340,1,240.34
7381,2968,4159,1,467.2
7382,2969,3123,1,529.01
7383,2969,423,2,629.79
7384,2970,4384,2,277.1
7385,2970,784,2,145.29
7386,2971,2659,3,597.22
7387,2971,3859,2,111.78
7388,2972,1101,2,580.03
7389,2972,4101,3,161.12
7390,2972,501,3,351.01
7391,2973,2323,3,420.82
7392,2973,1423,1,151.33
7393,2973,223,3,635.11
7394,2974,2283,1,474.58
7395,2974,1383,1,361.19
7396,2975,3202,2,105.88
7397,2975,4402,2,578.49
7398,2976,3777,1,135.19
7399,2976,2877,3,160.98
7400,2977,1333,1,546.94
7401,2977,4333,1,599.9
7402,2978,601,3,394.3
7403,2978,1501,2,188.36
7404,2978,3301,3,644.33
7405,2979,3439,1,389.3
7406,2980,2289,3,466.78
7407,2980,2589,1,413.78
7408,2981,3924,1,509.88
7409,2981,1224,3,505.38
7410,2981,4824,3,200.59
7411,2982,4221,1,473.19
7412,2982,2721,1,560.56
7413,2983,1237,1,560.16
7414,2983,4837,3,513.64
7415,2984,487,1,141.55
7416,2984,3787,2,212.61
7417,2984,4387,2,588.96
7418,2985,2834,1,326.17
7419,2985,4934,1,569.94
7420,2986,1273,1,112.26
7421,2986,4873,3,601.89
7422,2986,673,1,193.19
7423,2987,3697,1,194.57
7424,2987,997,1,105.97
7425,2987,697,3,126.0
7426,2988,3467,1,173.65
7427,2988,2267,3,172.65
7428,2988,1367,1,466.9
7429,2988,167,2,96.71
7430,2989,1846,2,594.49
7431,2990,4309,3,337.59
7432,2990,1309,1,136.51
7433,2991,1048,3,538.95
7434,2991,3448,2,549.21
7435,2991,3748,1,549.51
7436,2992,850,3,252.91
7437,2992,3250,3,474.37
7438,2992,250,2,622.77
7439,2993,861,2,319.12
7440,2993,1461,3,334.09
7441,2993,2961,3,384.54
7442,2994,2495,1,160.26
7443,2994,2195,2,410.48
7444,2994,995,1,255.21
7445,2995,1183,2,645.22
7446,2995,4483,3,485.75
7447,2995,3883,2,305.17
7448,2996,1267,3,119.66
7449,2996,4867,2,395.59
7450,2996,67,3,472.12
7451,2997,1498,1,332.67
7452,2997,598,3,208.93
7453,2997,1198,3,99.73
7454,2997,3298,2,634.77
7455,2998,3583,2,365.92
7456,2998,1483,1,617.97
7457,2998,583,1,220.27
7458,2999,3148,3,585.49
7459,3000,4106,1,132.47
7460,3000,4406,3,528.04
7461,3000,3806,2,470.53
7462,3001,12,3,225.96
7463,3001,3012,1,210.23
7464,3001,1212,3,208.25
7465,3002,3224,2,560.79
7466,3002,3524,3,541.24
7467,3002,224,1,157.08
7468,3003,3116,3,260.36
7469,3003,4616,2,478.97
7470,3003,4316,3,83.29
7471,3004,1751,1,143.09
7472,3004,4751,2,438.81
7473,3004,2051,2,286.05
7474,3005,146,1,122.84
7475,3005,2246,2,625.56
7476,3006,737,1,443.5
7477,3006,4337,1,503.01
7478,3006,1937,1,234.18
7479,3007,3687,2,130.35
7480,3007,1287,1,470.62
7481,3008,2049,2,523.07
7482,3008,1749,3,270.0
7483,3008,3249,2,475.46
7484,3009,2683,1,120.46
7485,3009,2383,2,401.78
7486,3010,4852,1,211.12
7487,3010,4552,2,606.96
7488,3011,311,2,573.45
7489,3011,3911,2,456.99
7490,3011,1511,1,369.73
7491,3012,4425,1,453.85
7492,3012,1725,2,446.2
7493,3012,3525,2,634.11
7494,3013,3273,2,354.53
7495,3013,873,2,479.1
7496,3013,2973,2,272.09
7497,3014,3245,2,157.41
7498,3015,1928,2,360.25
7499,3015,128,2,112.64
7500,3016,2834,1,326.17
7501,3016,1634,1,373.9
7502,3017,331,1,87.86
7503,3017,4831,1,400.13
7504,3017,931,1,194.13
7505,3018,1457,1,309.85
7506,3018,4457,3,497.74
7507,3018,4757,1,473.28
7508,3019,3516,1,165.89
7509,3020,4804,1,621.01
7510,3020,4504,2,247.36
7511,3020,3604,2,237.63
7512,3020,4,3,200.98
7513,3021,1266,3,94.55
7514,3022,4102,3,534.11
7515,3022,802,2,582.65
7516,3023,881,1,376.27
7517,3023,3881,1,568.45
7518,3023,581,2,383.6
7519,3024,4436,1,561.18
7520,3024,536,1,338.06
7521,3024,236,2,187.28
7522,3025,4987,2,268.14
7523,3025,3487,3,323.97
7524,3025,4687,1,95.99
7525,3025,187,3,301.45
7526,3026,339,2,101.52
7527,3026,3939,1,286.12
7528,3026,639,3,141.93
7529,3026,3339,2,135.71
7530,3027,2332,1,324.19
7531,3027,832,3,251.81
7532,3028,1879,2,261.06
7533,3028,4279,3,643.52
7534,3029,3957,1,350.61
7535,3030,4019,3,386.75
7536,3030,1619,3,475.79
7537,3031,2902,3,648.19
7538,3031,1102,2,588.2
7539,3032,508,2,136.45
7540,3032,1408,2,198.27
7541,3032,3808,2,551.19
7542,3033,584,2,94.75
7543,3033,2684,2,323.6
7544,3033,2984,2,329.26
7545,3033,3584,1,543.67
7546,3034,1414,3,94.01
7547,3034,2014,1,649.3
7548,3034,4414,2,99.92
7549,3035,1660,3,492.17
7550,3035,4960,2,290.36
7551,3036,2545,3,433.6
7552,3036,1645,2,511.12
7553,3036,2245,3,613.12
7554,3036,445,1,261.84
7555,3037,2275,1,158.91
7556,3037,2875,2,359.6
7557,3037,475,2,574.08
7558,3038,2048,2,303.64
7559,3038,1148,2,157.73
7560,3039,4066,1,127.05
7561,3039,1066,3,525.34
7562,3039,3166,1,107.91
7563,3040,1310,2,499.17
7564,3040,4910,3,381.2
7565,3041,3160,1,165.89
7566,3041,4660,2,140.42
7567,3041,4960,3,290.36
7568,3041,2860,1,391.44
7569,3042,1408,3,198.27
7570,3042,1108,1,287.36
7571,3042,508,1,136.45
7572,3043,2879,2,129.33
7573,3043,179,1,138.12
7574,3043,4979,2,112.2
7575,3044,2953,3,84.41
7576,3044,1753,1,507.58
7577,3045,2155,3,107.85
7578,3045,1855,2,564.89
7579,3046,3088,2,376.29
7580,3046,388,1,218.49
7581,3047,980,3,527.29
7582,3048,4725,1,606.73
7583,3048,2325,2,590.82
7584,3048,1425,3,325.97
7585,3049,2872,3,539.82
7586,3049,3172,2,455.08
7587,3049,772,1,366.21
7588,3049,4072,2,334.59
7589,3050,2802,2,354.64
7590,3050,3702,2,449.29
7591,3051,4335,1,583.86
7592,3051,3435,1,595.06
7593,3051,735,2,339.98
7594,3051,135,3,428.29
7595,3052,2541,3,397.36
7596,3052,1041,3,470.14
7597,3052,141,2,135.21
7598,3053,3912,3,588.27
7599,3053,3312,3,558.83
7600,3053,4212,2,174.52
7601,3054,1494,2,340.98
7602,3054,2994,1,561.97
7603,3054,2694,1,416.9
7604,3055,283,2,341.17
7605,3055,3883,1,305.17
7606,3055,3583,2,365.92
7607,3056,3788,3,139.15
7608,3056,4688,2,270.8
7609,3056,1688,3,198.32
7610,3057,2512,3,247.44
7611,3057,1012,2,110.64
7612,3057,3112,1,593.19
7613,3057,4012,1,351.47
7614,3058,4936,1,562.85
7615,3058,3136,2,255.28
7616,3059,2982,1,455.77
7617,3059,3282,3,554.71
7618,3060,2272,3,85.71
7619,3060,2572,1,245.8
7620,3061,2540,1,581.04
7621,3061,2240,3,288.7
7622,3061,740,2,417.76
7623,3062,959,1,414.54
7624,3062,359,1,580.34
7625,3063,152,2,573.22
7626,3064,22,2,427.58
7627,3064,2722,2,240.52
7628,3065,4042,2,199.27
7629,3065,2242,3,630.16
7630,3065,1042,2,348.09
7631,3066,4693,1,340.35
7632,3066,3493,3,261.94
7633,3066,1693,1,630.18
7634,3067,2923,2,96.9
7635,3068,1847,3,412.25
7636,3068,3347,3,315.94
7637,3069,2485,1,146.27
7638,3069,385,2,278.57
7639,3069,1585,2,431.88
7640,3070,3039,1,134.97
7641,3070,1239,2,325.2
7642,3071,1773,3,523.86
7643,3071,573,3,629.36
7644,3071,3573,3,213.66
7645,3071,1473,2,649.4
7646,3072,4341,1,560.41
7647,3072,4941,1,99.31
7648,3073,2172,1,313.3
7649,3073,1572,1,538.97
7650,3074,2599,2,159.43
7651,3074,1699,1,263.94
7652,3074,4399,1,173.45
7653,3074,499,1,268.3
7654,3075,3360,2,535.49
7655,3075,3060,3,615.41
7656,3076,3118,3,328.45
7657,3076,2818,3,447.34
7658,3076,418,1,525.2
7659,3077,3647,1,216.37
7660,3077,4247,2,459.22
7661,3077,3347,2,315.94
7662,3078,3916,1,106.47
7663,3078,2716,3,149.48
7664,3079,2676,1,111.69
7665,3079,4476,1,84.49
7666,3079,4776,2,494.79
7667,3079,3876,3,494.19
7668,3080,144,2,116.73
7669,3080,1644,2,163.69
7670,3081,2897,2,206.67
7671,3081,3797,1,213.53
7672,3081,1397,3,597.1
7673,3082,596,3,353.81
7674,3082,4796,2,283.43
7675,3083,4681,1,226.28
7676,3083,1981,1,639.83
7677,3083,3181,1,278.7
7678,3084,1969,1,257.77
7679,3084,3769,2,410.15
7680,3084,4669,2,266.42
7681,3085,253,1,556.93
7682,3085,3553,3,129.34
7683,3085,2653,1,201.41
7684,3086,392,2,326.13
7685,3086,2492,3,242.62
7686,3086,4892,2,93.04
7687,3087,517,1,557.37
7688,3087,2017,3,168.57
7689,3088,2120,1,511.22
7690,3088,920,1,295.72
7691,3088,1220,3,623.86
7692,3089,368,1,219.28
7693,3089,2468,2,177.22
7694,3090,4586,2,438.36
7695,3090,1586,1,492.1
7696,3090,1886,1,554.48
7697,3091,934,2,130.41
7698,3091,1534,1,318.35
7699,3092,4485,1,639.52
7700,3092,585,2,307.65
7701,3093,3508,1,361.02
7702,3093,1708,1,121.95
7703,3094,906,1,288.08
7704,3094,2706,1,297.33
7705,3095,2062,1,128.86
7706,3095,3262,3,261.73
7707,3095,862,2,375.06
7708,3096,246,2,503.45
7709,3096,4446,1,555.08
7710,3097,3846,1,95.01
7711,3097,846,2,534.55
7712,3097,1746,2,388.98
7713,3098,1180,1,190.72
7714,3098,2680,1,235.95
7715,3099,938,2,339.66
7716,3099,3938,3,508.78
7717,3100,263,1,276.28
7718,3101,2226,2,223.9
7719,3101,4326,1,615.25
7720,3101,4026,1,236.03
7721,3102,3334,1,154.54
7722,3102,1534,1,318.35
7723,3103,3664,1,192.57
7724,3103,64,3,453.19
7725,3104,578,2,563.27
7726,3104,2078,1,531.99
7727,3104,2978,1,265.91
7728,3105,4832,1,428.77
7729,3105,3332,2,175.95
7730,3105,32,3,484.39
7731,3106,1045,3,411.91
7732,3106,2545,1,433.6
7733,3107,454,2,183.52
7734,3107,4054,1,88.02
7735,3107,2254,1,144.69
7736,3108,3784,1,541.08
7737,3108,2884,1,202.98
7738,3109,758,2,195.32
7739,3109,1058,3,250.54
7740,3109,4358,3,155.87
7741,3110,2446,1,512.89
7742,3110,4246,2,614.5
7743,3110,3346,3,309.94
7744,3110,946,2,490.16
7745,3111,2813,3,290.4
7746,3112,3514,1,432.51
7747,3112,4414,2,99.92
7748,3113,3382,3,257.87
7749,3113,3082,1,502.39
7750,3113,382,3,522.94
7751,3114,2073,2,122.88
7752,3114,1473,2,649.4
7753,3114,4773,3,493.5
7754,3115,3873,1,136.93
7755,3115,873,2,479.1
7756,3116,4400,2,112.38
7757,3116,800,1,454.25
7758,3117,539,2,114.72
7759,3117,3839,3,611.27
7760,3117,4739,2,647.01
7761,3117,3239,2,424.96
7762,3118,1572,1,538.97
7763,3118,372,1,646.64
7764,3118,2472,1,513.23
7765,3119,2832,3,572.82
7766,3119,3432,1,88.89
7767,3120,3922,1,516.07
7768,3120,4222,3,323.67
7769,3121,4539,1,365.88
7770,3121,339,3,101.52
7771,3121,3639,1,172.0
7772,3122,516,2,639.63
7773,3122,2016,3,240.12
7774,3122,4716,1,188.25
7775,3123,1683,2,511.1
7776,3123,3483,1,430.51
7777,3123,4383,2,152.62
7778,3124,862,1,375.06
7779,3124,1762,3,550.59
7780,3125,2995,2,265.69
7781,3125,3295,1,281.71
7782,3125,2095,2,416.83
7783,3125,2695,2,351.37
7784,3126,3191,2,609.62
7785,3126,191,3,81.25
7786,3127,4366,1,595.68
7787,3127,1366,2,449.71
7788,3128,4149,1,540.71
7789,3128,2349,3,474.79
7790,3129,4885,3,269.48
7791,3129,1585,1,431.88
7792,3129,3085,1,574.64
7793,3130,4444,1,89.87
7794,3130,544,1,297.64
7795,3130,4144,2,559.74
7796,3130,4744,1,591.69
7797,3131,2028,2,220.44
7798,3131,828,2,481.18
7799,3132,4537,2,369.97
7800,3132,4237,1,305.01
7801,3132,2437,3,148.39
7802,3133,3899,3,502.04
7803,3133,1499,2,334.48
7804,3134,3187,1,155.85
7805,3134,3787,1,212.61
7806,3134,1387,1,635.23
7807,3135,1833,2,161.16
7808,3135,4533,3,576.76
7809,3135,633,1,90.52
7810,3136,3183,2,540.71
7811,3137,1839,1,641.36
7812,3137,4839,2,374.69
7813,3137,4539,2,365.88
7814,3138,4622,2,630.24
7815,3138,122,1,542.12
7816,3138,3722,1,341.3
7817,3139,270,2,100.13
7818,3139,2370,2,405.17
7819,3140,4357,3,99.38
7820,3140,457,1,350.62
7821,3140,2257,2,397.55
7822,3140,3157,3,240.31
7823,3141,3512,2,510.08
7824,3141,3212,2,302.03
7825,3141,2312,2,198.47
7826,3142,2942,3,372.35
7827,3142,2642,3,317.06
7828,3143,4304,3,526.54
7829,3143,2804,2,607.46
7830,3144,3178,1,276.93
7831,3145,4223,2,446.05
7832,3145,3623,3,501.69
7833,3146,4920,3,590.78
7834,3146,3420,1,223.59
7835,3146,2220,3,526.34
7836,3147,1456,2,510.63
7837,3147,3856,3,140.19
7838,3148,564,2,530.94
7839,3148,2364,2,439.13
7840,3148,3864,1,167.05
7841,3149,1152,3,95.52
7842,3149,2652,2,449.35
7843,3149,2052,1,272.8
7844,3150,2861,3,636.59
7845,3150,4661,1,374.81
7846,3150,1661,3,99.63
7847,3150,1361,2,545.25
7848,3151,4266,2,258.72
7849,3151,1266,1,94.55
7850,3152,1725,2,446.2
7851,3152,2925,2,500.71
7852,3152,225,2,418.3
7853,3152,525,1,357.54
7854,3153,454,3,183.52
7855,3154,348,3,599.21
7856,3154,2748,3,430.9
7857,3155,284,2,637.61
7858,3156,3440,1,392.96
7859,3156,740,2,417.76
7860,3157,3136,2,255.28
7861,3157,3436,1,412.24
7862,3158,2284,2,302.99
7863,3158,1984,3,418.1
7864,3159,1516,3,504.41
7865,3159,3616,1,353.14
7866,3159,1216,1,550.71
7867,3160,3903,2,387.91
7868,3160,2703,3,418.81
7869,3160,3003,3,548.21
7870,3161,3624,3,274.13
7871,3161,3324,3,166.62
7872,3162,1437,1,188.41
7873,3162,2937,1,340.2
7874,3162,3537,1,546.74
7875,3163,737,1,443.5
7876,3163,4337,1,503.01
7877,3164,3830,3,616.71
7878,3164,4430,2,614.23
7879,3164,530,2,600.36
7880,3164,2630,1,245.33
7881,3165,368,3,219.28
7882,3166,3211,1,474.97
7883,3166,1111,3,318.73
7884,3166,811,2,636.7
7885,3167,1376,3,107.46
7886,3167,1976,2,341.29
7887,3167,476,2,341.16
7888,3168,2727,1,520.62
7889,3168,627,3,556.34
7890,3169,3817,1,307.49
7891,3169,1417,2,585.38
7892,3170,3615,2,481.3
7893,3170,4815,1,478.8
7894,3171,3738,1,475.71
7895,3171,1338,2,81.74
7896,3172,3340,1,637.59
7897,3172,4240,2,441.01
7898,3172,4840,2,549.19
7899,3173,4580,1,510.26
7900,3173,2180,1,420.27
7901,3173,80,3,405.07
7902,3173,4880,1,358.01
7903,3174,3605,1,502.82
7904,3174,305,3,621.12
7905,3174,2105,3,589.48
7906,3175,2365,2,154.99
7907,3175,565,1,85.9
7908,3175,1765,3,392.56
7909,3176,1609,2,333.43
7910,3176,1909,3,623.76
7911,3177,1320,2,497.8
7912,3177,2220,1,526.34
7913,3177,3120,2,343.62
7914,3178,2230,2,191.48
7915,3178,1030,2,220.31
7916,3178,2830,1,505.56
7917,3179,736,1,517.42
7918,3179,2536,1,288.45
7919,3179,436,3,512.64
7920,3180,1936,1,621.11
7921,3180,1336,1,458.04
7922,3181,3517,3,100.47
7923,3181,2017,2,168.57
7924,3181,1717,1,414.57
7925,3182,4160,3,157.09
7926,3182,4460,3,646.48
7927,3183,2894,2,456.73
7928,3183,2594,2,570.76
7929,3183,4994,2,341.69
7930,3184,2610,1,326.52
7931,3184,4110,1,124.61
7932,3185,2042,1,355.83
7933,3185,542,1,340.13
7934,3185,3542,3,263.45
7935,3186,1539,2,274.4
7936,3186,3339,2,135.71
7937,3186,1839,1,641.36
7938,3186,939,1,450.19
7939,3187,28,3,531.21
7940,3187,3628,3,158.79
7941,3187,3328,1,417.72
7942,3187,3028,3,594.15
7943,3188,1717,2,414.57
7944,3188,4417,3,614.82
7945,3188,517,1,557.37
7946,3189,4575,2,524.18
7947,3189,3075,3,333.21
7948,3190,2195,3,410.48
7949,3190,1595,2,443.58
7950,3191,1591,1,151.8
7951,3191,391,2,570.09
7952,3191,3091,2,239.41
7953,3192,4057,3,290.67
7954,3192,457,1,350.62
7955,3192,1057,1,291.19
7956,3193,3717,2,282.17
7957,3194,3412,2,129.21
7958,3194,3112,2,593.19
7959,3195,3600,1,392.36
7960,3196,4869,1,479.8
7961,3196,1869,1,146.53
7962,3196,3069,2,318.02
7963,3197,803,2,466.96
7964,3197,4103,3,410.15
7965,3197,203,2,645.21
7966,3198,3757,2,273.12
7967,3198,757,2,272.4
7968,3198,2857,1,380.25
7969,3199,4769,2,603.17
7970,3199,3269,2,309.16
7971,3199,2069,1,648.23
7972,3200,4886,2,147.35
7973,3200,1586,3,492.1
7974,3200,2186,3,214.22
7975,3201,526,2,376.92
7976,3201,4426,2,93.4
7977,3201,2326,2,578.64
7978,3202,3925,2,155.86
7979,3202,4225,1,105.31
7980,3203,832,1,251.81
7981,3203,3232,2,510.65
7982,3204,4171,1,295.89
7983,3204,4771,2,331.9
7984,3205,3262,3,261.73
7985,3205,2962,2,134.9
7986,3206,3063,1,135.08
7987,3206,363,2,276.85
7988,3206,4263,2,409.23
7989,3207,489,3,380.07
7990,3207,2289,1,466.78
7991,3208,1708,3,121.95
7992,3208,208,1,161.04
7993,3208,1108,2,287.36
7994,3209,591,3,588.63
7995,3209,2391,1,283.84
7996,3209,4191,1,230.23
7997,3210,597,3,503.37
7998,3210,4797,3,259.24
7999,3210,3897,3,559.07
8000,3211,1823,1,528.17
8001,3211,2723,2,126.49
8002,3212,1341,2,127.45
8003,3212,4641,2,301.93
8004,3212,3441,3,419.02
8005,3212,3741,1,529.96
8006,3213,836,2,412.71
8007,3213,4136,1,282.76
8008,3214,3223,2,159.73
8009,3214,2923,2,96.9
8010,3215,3473,2,465.92
8011,3215,4073,3,245.36
8012,3215,173,3,401.18
8013,3216,1495,1,380.03
8014,3216,1195,2,464.95
8015,3217,508,2,136.45
8016,3217,1408,2,198.27
8017,3218,2427,2,197.13
8018,3218,627,1,556.34
8019,3219,1711,3,168.45
8020,3219,3511,1,244.46
8021,3219,4111,3,238.97
8022,3220,159,3,210.35
8023,3220,4059,3,229.89
8024,3221,1585,1,431.88
8025,3221,2485,3,146.27
8026,3221,3385,1,455.75
8027,3222,2197,2,623.76
8028,3222,1897,1,266.11
8029,3223,4414,3,99.92
8030,3223,2614,2,170.38
8031,3224,1245,1,188.34
8032,3224,2145,3,586.66
8033,3224,3645,2,146.86
8034,3225,1571,2,357.95
8035,3225,71,2,608.25
8036,3226,2755,2,428.92
8037,3226,2455,2,281.36
8038,3227,2379,3,509.82
8039,3228,319,3,141.93
8040,3228,2119,1,318.04
8041,3228,1819,2,476.62
8042,3229,4100,3,597.52
8043,3230,84,1,431.32
8044,3230,4884,2,160.44
8045,3231,3793,1,316.21
8046,3231,3193,1,493.08
8047,3231,2593,3,122.48
8048,3232,3890,2,404.72
8049,3232,1790,1,437.34
8050,3232,2090,3,189.33
8051,3233,764,3,173.4
8052,3233,2564,3,558.24
8053,3234,2411,3,637.61
8054,3235,4695,1,340.77
8055,3235,495,2,448.54
8056,3236,2393,2,172.86
8057,3236,4493,3,300.11
8058,3236,4193,1,518.31
8059,3237,2580,1,581.16
8060,3238,3836,1,403.24
8061,3238,4136,3,282.76
8062,3238,3536,3,636.42
8063,3239,2243,3,501.39
8064,3239,3143,3,295.51
8065,3239,1343,2,646.22
8066,3239,4043,2,268.36
8067,3240,3358,3,433.97
8068,3240,1258,3,342.32
8069,3240,3658,2,333.67
8070,3241,1448,1,139.67
8071,3241,4748,3,347.42
8072,3242,527,2,644.4
8073,3242,1727,3,340.44
8074,3243,4275,3,482.5
8075,3244,4968,3,455.07
8076,3244,3468,3,228.3
8077,3245,3875,2,560.11
